Position in z [m],Voltage [V]
0.0262236,0
0.0262243,0
0.0262248,0
0.0262255,0
0.026226,0
0.0262267,0
0.0262267,0
0.0262279,0
0.0262279,0
0.0262291,0
0.0262291,0
0.0262303,0
0.0262303,0
0.0262311,0
0.0262315,0
0.0262323,0
0.0262327,0
0.0262335,0
0.0262343,0
0.0262347,0
0.0262347,0
0.0262359,0
0.0262367,0
0.0262367,0
0.0262379,0
0.0262387,0
0.0262391,0
0.0262399,0
0.0262406,0
0.0262414,0
0.0262426,0
0.0262434,0
0.0262438,0
0.0262446,0
0.0262454,0
0.0262461,0
0.0262466,0
0.0262478,0
0.0262485,0
0.0262485,0
0.0262493,0
0.0262509,0
0.0262509,0
0.0262517,0
0.0262525,0
0.0262525,0
0.0262533,0
0.0262549,0
0.0262549,0
0.0262557,0
0.0262565,0
0.0262572,0
0.0262576,0
0.0262589,0
0.0262596,0
0.0262596,0
0.0262604,0
0.0262616,0
0.0262624,0
0.0262628,0
0.0262636,0
0.0262644,0
0.0262648,0
0.0262656,0
0.0262663,0
0.0262675,0
0.0262675,0
0.0262687,0
0.0262695,0
0.0262695,0
0.0262703,0
0.0262715,0
0.0262719,0
0.0262727,0
0.0262735,0
0.0262735,0
0.0262747,0
0.0262759,0
0.0262766,0
0.0262766,0
0.0262774,0
0.026279,0
0.0262798,0
0.0262798,0
0.0262806,0
0.0262814,0
0.0262818,0
0.026283,0
0.0262838,0
0.0262838,0
0.0262845,0
0.0262857,0
0.0262857,0
0.0262869,0
0.0262877,0
0.0262877,0
0.0262885,0
0.0262897,0
0.0262905,0
0.0262909,0
0.0262917,0
0.0262924,0
0.0262936,0
0.0262936,0
0.0262948,0
0.0262956,0
0.0262964,0
0.0262968,0
0.0262976,0
0.0262984,0
0.0262988,0
0.0262996,0
0.0263008,0
0.0263015,0
0.0263015,0
0.0263023,0
0.0263035,0
0.0263039,0
0.0263047,0
0.0263055,0
0.0263055,0
0.0263067,0
0.0263079,0
0.0263079,0
0.0263087,0
0.0263095,0
0.0263111,0
0.0263111,0
0.0263119,0
0.0263126,0
0.0263134,0
0.0263138,0
0.0263146,0
0.0263158,0
0.0263166,0
0.0263166,0
0.0263178,0
0.0263186,0
0.026319,0
0.0263198,0
0.0263205,0
0.0263217,0
0.0263225,0
0.0263225,0
0.0263237,0
0.0263245,0
0.0263257,0
0.0263257,0
0.0263265,0
0.0263272,0
0.0263284,0
0.0263296,0
0.0263296,0
0.0263304,0
0.0263312,0
0.0263324,0
0.0263336,0
0.0263336,0
0.0263344,0
0.0263351,0
0.0263359,0
0.0263363,0
0.0263375,0
0.0263383,0
0.0263391,0
0.0263399,0
0.0263403,0
0.0263415,0
0.0263423,0
0.0263423,0
0.0263435,0
0.0263442,0
0.026345,0
0.0263454,0
0.0263462,0
0.0263474,0
0.0263482,0
0.026349,0
0.0263494,0
0.0263502,0
0.0263514,0
0.0263521,0
0.0263529,0
0.0263529,0
0.0263541,0
0.0263553,0
0.0263561,0
0.0263561,0
0.0263569,0
0.0263581,0
0.0263593,0
0.0263593,0
0.02636,0
0.0263608,0
0.0263608,0
0.0263624,0
0.0263632,0
0.026364,0
0.026364,0
0.0263652,0
0.0263664,0
0.0263672,0
0.0263672,0
0.0263679,0
0.0263691,0
0.0263703,0
0.0263711,0
0.0263711,0
0.0263723,0
0.0263735,0
0.0263743,0
0.0263751,0
0.0263755,0
0.0263763,0
0.026377,0
0.0263782,0
0.0263782,0
0.0263794,0
0.0263802,0
0.0263802,0
0.0263814,0
0.0263822,0
0.0263834,0
0.0263834,0
0.0263842,0
0.0263854,0
0.0263861,0
0.0263866,0
0.0263873,0
0.0263881,0
0.0263893,0
0.0263897,0
0.0263905,0
0.0263913,0
0.0263921,0
0.0263925,0
0.0263937,0
0.0263945,0
0.0263952,0
0.0263952,0
0.0263969,0
0.0263976,0
0.0263984,0
0.0263984,0
0.0263992,0
0.0264008,0
0.0264016,0
0.0264016,0
0.0264024,0
0.0264036,0
0.0264048,0
0.0264048,0
0.0264055,0
0.0264067,0
0.0264079,0
0.0264087,0
0.0264087,0
0.0264099,0
0.0264107,0
0.0264119,0
0.0264123,0
0.0264131,0
0.0264139,0
0.0264146,0
0.0264151,0
0.0264163,0
0.026417,0
0.0264178,0
0.0264182,0
0.0264194,0
0.0264202,0
0.0264202,0
0.0264218,0
0.0264226,0
0.0264226,0
0.0264234,0
0.0264246,0
0.026425,0
0.0264258,0
0.026427,0
0.026427,0
0.0264282,0
0.026429,0
0.0264294,0
0.0264302,0
0.0264309,0
0.0264314,0
0.0264326,0
0.0264333,0
0.0264341,0
0.026435,0
0.0264357,0
0.0264365,0
0.0264373,0
0.0264381,0
0.0264389,0
0.0264397,0
0.0264397,0
0.0264409,0
0.0264421,0
0.0264421,0
0.0264429,0
0.0264433,0
0.0264445,0
0.0264452,0
0.0264452,0
0.0264464,0
0.0264472,0
0.0264476,0
0.0264488,0
0.0264496,0
0.0264508,0
0.0264516,0
0.026452,0
0.0264528,0
0.026454,0
0.0264548,0
0.0264552,0
0.026456,0
0.0264572,0
0.0264579,0
0.0264584,0
0.0264596,0
0.0264603,0
0.0264603,0
0.0264615,0
0.0264623,0
0.0264635,0
0.0264639,0
0.0264647,0
0.0264659,0
0.0264659,0
0.0264671,0
0.0264671,0
0.0264683,0
0.0264691,0
0.0264695,0
0.0264703,0
0.0264715,0
0.0264715,0
0.0264727,0
0.0264727,0
0.0264735,0
0.0264739,0
0.0264751,0
0.0264759,0
0.0264763,0
0.0264771,0.0211585
0.0264783,0.0211585
0.0264783,0
0.0264795,0
0.0264807,0
0.0264814,0
0.0264819,0
0.026483,0
0.0264838,0
0.0264838,0
0.026485,0
0.0264862,0
0.026487,0
0.026487,0
0.0264882,0
0.0264886,0
0.0264894,0
0.0264902,0
0.0264906,0
0.0264918,0
0.0264926,0
0.0264926,0
0.0264942,0
0.026495,0
0.026495,0
0.0264966,0
0.0264974,0
0.0264981,0
0.0264989,0
0.0264998,0
0.0265005,0
0.0265013,0
0.0265021,0
0.0265029,0
0.0265037,0
0.0265045,0
0.0265049,0
0.0265061,0
0.0265069,0
0.0265069,0
0.0265081,0
0.0265093,0
0.0265101,0
0.0265105,0
0.0265117,0
0.0265125,0
0.0265129,0
0.0265141,0
0.0265149,0
0.026516,0
0.026516,0
0.0265173,0
0.026518,0
0.0265192,0
0.0265197,0
0.0265204,0
0.0265216,0
0.0265216,0
0.0265228,0
0.026524,0
0.026524,0
0.0265252,0
0.0265264,0
0.0265264,0
0.0265272,0
0.0265288,0
0.0265288,0
0.0265296,0
0.0265304,0
0.0265312,0
0.026532,0
0.0265328,0
0.0265336,0
0.0265336,0
0.0265352,0
0.026536,0
0.026536,0
0.0265376,0
0.0265384,0
0.0265384,0
0.02654,0
0.0265408,0
0.0265412,0
0.0265424,0
0.0265424,0
0.0265436,0
0.0265448,0
0.0265448,0
0.026546,0
0.0265472,0
0.0265472,0
0.0265484,0
0.0265496,0
0.0265496,0
0.0265512,0
0.026552,0
0.026552,0
0.0265536,0
0.0265536,0
0.0265544,0
0.026556,0
0.026556,0
0.0265568,0
0.0265584,0
0.0265584,0
0.0265592,0
0.0265608,0
0.0265608,0
0.0265616,0
0.0265632,0
0.026564,0
0.0265644,0
0.0265656,0
0.0265664,0
0.0265672,0
0.026568,0
0.0265692,0
0.0265704,0
0.0265704,0
0.026572,0
0.0265728,0
0.0265732,0
0.0265744,0
0.0265752,0
0.0265756,0
0.0265768,0
0.0265776,0
0.0265785,0
0.0265792,0
0.0265792,0
0.0265808,0
0.0265816,0
0.0265825,0
0.0265832,0
0.0265844,0
0.0265849,0
0.0265856,0
0.0265865,0
0.0265873,0
0.0265889,0
0.0265889,0
0.0265897,0
0.0265913,0
0.0265913,0
0.0265925,0
0.0265929,0
0.0265937,0
0.0265953,0
0.0265953,0
0.0265961,0
0.0265977,0
0.0265985,0
0.0265985,0
0.0266001,0
0.0266009,0
0.0266013,0
0.0266025,0
0.0266033,0
0.0266041,0
0.0266049,0
0.0266049,0
0.0266065,0
0.0266073,0
0.0266081,0
0.0266089,0
0.0266089,0
0.0266105,0
0.0266105,0
0.0266122,0
0.0266129,0
0.0266138,0
0.0266145,0
0.0266145,0
0.0266162,0
0.0266169,0
0.0266178,0
0.0266186,0
0.0266194,0
0.0266202,0
0.0266206,0
0.0266218,0
0.0266226,0
0.0266234,0
0.0266242,0
0.0266254,0
0.0266258,0
0.0266266,0
0.0266282,0
0.026629,0
0.0266294,0
0.0266306,0
0.026631,0
0.0266318,0
0.026633,0
0.0266342,0
0.0266346,0
0.0266358,0
0.0266366,0
0.026637,0
0.0266382,0
0.0266394,0
0.0266394,0
0.0266406,0
0.0266418,0
0.0266423,0
0.026643,0
0.0266434,0
0.0266447,0
0.0266458,0
0.026647,0
0.026647,0
0.0266487,0
0.0266494,0
0.0266499,0
0.0266511,0
0.0266511,0
0.0266527,0
0.0266535,0
0.0266539,0
0.0266551,0
0.0266555,0
0.0266567,0
0.0266575,0
0.0266579,0
0.0266591,0
0.0266599,0
0.0266607,0
0.0266615,0
0.0266623,0
0.0266631,0
0.0266639,0
0.0266647,0
0.0266655,0
0.0266671,0
0.0266671,0
0.0266683,0
0.0266695,0
0.0266695,0
0.0266707,0
0.0266719,0
0.0266723,0
0.0266736,0
0.0266747,0
0.0266747,0
0.0266759,0
0.0266764,0
0.0266776,0
0.0266783,0
0.0266788,0
0.02668,0
0.0266812,0
0.0266816,0
0.0266824,0
0.0266828,0
0.026684,0
0.0266852,0
0.0266856,0
0.0266868,0
0.0266868,0
0.0266884,0
0.0266892,0
0.0266896,0
0.0266908,0
0.0266912,0
0.0266924,0
0.0266932,0
0.0266941,0
0.0266948,0
0.026696,0
0.0266965,0
0.0266977,0
0.0266989,0
0.0266989,0
0.0267001,0
0.0267012,0
0.0267017,0
0.0267029,0
0.0267041,0
0.0267041,0
0.0267053,0
0.0267065,0
0.0267077,0
0.0267077,0
0.0267089,0
0.0267101,0
0.0267105,0
0.0267113,0
0.0267125,0
0.0267137,0
0.0267141,0
0.0267153,0
0.0267165,0
0.0267177,0
0.0267177,0
0.0267189,0
0.0267201,0
0.0267205,0
0.0267213,0
0.0267225,0
0.0267229,0
0.0267241,0
0.0267241,0
0.0267257,0
0.0267265,0
0.0267269,0
0.0267281,0
0.0267289,0
0.0267293,0
0.0267305,0
0.0267309,0
0.0267321,0
0.0267329,0
0.0267333,0
0.0267345,0
0.0267357,0
0.0267357,0
0.0267373,0
0.0267381,0
0.0267385,0
0.0267397,0
0.0267405,0
0.0267413,0
0.0267421,0
0.0267426,0
0.0267437,0
0.0267445,0
0.0267454,0
0.0267461,0
0.0267473,0
0.0267478,0
0.0267485,0
0.0267502,0
0.0267502,0
0.0267514,0
0.0267526,0
0.026753,0
0.0267542,0
0.026755,0
0.0267554,0
0.0267566,0
0.0267573,0
0.0267582,0
0.026759,0
0.0267602,0
0.0267606,0
0.0267614,0
0.026763,0
0.026763,0
0.0267642,0
0.0267646,0
0.0267654,0
0.026767,0
0.026767,0
0.0267682,0
0.0267694,0
0.0267694,0
0.026771,0
0.0267718,0
0.026773,0
0.0267734,0
0.0267742,0
0.0267758,0
0.0267758,0
0.026777,0
0.0267782,0
0.0267794,0
0.0267798,0
0.0267806,0
0.0267818,0
0.0267822,0
0.026783,0
0.0267846,0
0.0267854,0
0.0267858,0
0.026787,0
0.0267882,0
0.0267886,0
0.0267894,0
0.026791,0
0.0267918,0
0.0267922,0
0.0267934,0
0.0267942,0
0.026795,0
0.0267958,0
0.026797,0
0.0267974,0
0.0267986,0
0.0267998,0
0.0267998,0
0.026801,0
0.0268022,0
0.0268034,0
0.0268034,0
0.0268046,0
0.0268058,0
0.0268058,0
0.0268075,0
0.0268082,0.00205032
0.0268082,0.00205032
0.0268098,0
0.0268106,0
0.026811,0
0.0268122,0
0.026813,0
0.0268139,0
0.0268146,0
0.0268163,0
0.0268163,0
0.0268175,0
0.0268187,0
0.0268187,0
0.0268203,0
0.0268211,0
0.0268215,0
0.0268227,0
0.0268239,0
0.0268251,0
0.0268251,0
0.0268267,0
0.0268267,0
0.0268283,0
0.0268291,0
0.0268295,0
0.0268307,0
0.0268315,0
0.0268323,0
0.0268331,0
0.0268335,0
0.0268347,0
0.0268359,0
0.0268363,0
0.0268375,0
0.026838,0
0.0268392,0
0.0268392,0
0.0268408,0
0.0268415,0
0.026842,0
0.0268432,0
0.0268444,0
0.0268448,0
0.026846,0
0.0268464,0
0.0268476,0
0.0268488,0
0.0268488,0
0.0268504,0
0.0268504,0
0.026852,0
0.026852,0
0.0268537,0
0.0268549,0
0.0268553,0
0.0268565,0
0.0268569,0
0.0268577,0
0.0268593,0
0.0268593,0
0.0268609,0
0.0268609,0
0.0268625,0
0.0268633,0
0.0268642,0
0.0268649,0
0.0268666,0
0.0268673,0
0.0268682,0
0.026869,0
0.0268706,0
0.0268706,0
0.0268718,0
0.026873,0
0.0268738,0
0.0268746,0
0.0268758,0
0.0268762,0
0.0268774,0
0.0268786,0
0.0268798,0
0.0268798,0
0.026881,0
0.0268822,0
0.0268826,0
0.0268838,0
0.0268846,0
0.0268854,0
0.0268862,0
0.0268874,0
0.0268878,0
0.0268886,0
0.0268902,0
0.0268902,0
0.0268919,0
0.0268926,0
0.0268926,0
0.0268943,0
0.026895,0
0.0268955,0
0.0268966,0
0.0268978,0
0.0268983,0
0.026899,0
0.0269007,0
0.0269007,0
0.0269019,0
0.0269031,0
0.0269031,0
0.0269047,0
0.0269047,0
0.0269059,0
0.0269071,0
0.0269075,0
0.0269087,0
0.0269099,0
0.0269103,0
0.0269111,0
0.0269115,0
0.0269127,0
0.0269139,0
0.0269143,0
0.0269155,0
0.0269167,0
0.0269167,0
0.0269183,0
0.0269191,0
0.02692,0
0.0269207,0
0.0269224,0
0.0269224,0
0.0269231,0
0.0269248,0
0.0269248,0
0.0269264,0
0.0269264,0
0.026928,0
0.0269288,0
0.0269288,0
0.0269304,0
0.0269312,0
0.026932,0
0.0269328,0
0.0269344,0
0.0269344,0
0.0269356,0
0.0269368,0
0.0269372,0
0.0269384,0
0.0269392,0
0.02694,0
0.0269408,0
0.0269424,0
0.0269424,0
0.0269436,0
0.0269448,0
0.0269448,0
0.0269465,0
0.0269465,0
0.0269481,0
0.0269488,0
0.0269493,0
0.0269505,0
0.0269505,0
0.0269521,0
0.0269529,0
0.0269537,0
0.0269545,0
0.0269557,0
0.0269561,0
0.0269569,0
0.0269585,0
0.0269585,0
0.0269597,0
0.0269601,0
0.0269613,0
0.0269625,0
0.0269625,0
0.0269641,0
0.0269649,0
0.0269653,0
0.0269665,0
0.0269673,0
0.0269681,0
0.0269689,0
0.0269697,0
0.0269705,0
0.0269713,0
0.0269729,0
0.0269737,0
0.0269746,0
0.0269753,0
0.0269761,0
0.0269769,0
0.0269777,0
0.0269793,0
0.0269793,0
0.0269805,0
0.0269817,0
0.0269829,0
0.0269829,0
0.0269846,0
0.0269853,0
0.0269869,0
0.0269869,0
0.0269877,0
0.0269886,0
0.0269893,0
0.0269905,0
0.026991,0
0.0269917,0
0.0269934,0
0.0269934,0
0.0269945,0
0.0269957,0
0.0269957,0
0.0269969,0
0.0269981,0
0.0269986,0
0.0269993,0
0.0270005,0
0.027001,0
0.0270017,0
0.0270034,0
0.0270041,0
0.0270041,0
0.0270057,0
0.0270065,0
0.0270074,0
0.0270081,0
0.0270093,0
0.0270098,0
0.0270105,0
0.0270114,0
0.0270122,0
0.0270133,0
0.0270138,0
0.027015,0
0.0270154,0
0.0270162,0
0.0270174,0
0.0270178,0
0.027019,0
0.0270202,0
0.0270206,0
0.0270214,0
0.027023,0
0.027023,0
0.0270242,0
0.0270254,0
0.0270254,0
0.027027,0
0.0270278,0
0.0270286,0
0.0270294,0
0.0270302,0
0.027031,0
0.0270318,0
0.0270334,0
0.0270334,0
0.0270342,0
0.0270358,0
0.0270358,0
0.027037,0
0.0270382,0
0.0270386,0
0.0270398,0
0.0270406,0
0.0270414,0
0.0270422,0
0.0270434,0
0.0270438,0
0.027045,0
0.0270462,0
0.0270462,0
0.0270474,0
0.0270486,0
0.027049,0
0.0270502,0
0.027051,0
0.0270514,0
0.0270526,0
0.0270538,0
0.0270543,0
0.0270555,0
0.0270562,0
0.0270574,0
0.0270578,0
0.027059,0
0.0270602,0
0.0270607,0
0.0270619,0
0.0270619,0
0.0270635,0
0.0270643,0
0.0270659,0
0.0270659,0
0.0270666,0
0.0270683,0
0.027069,0
0.0270695,0
0.0270707,0
0.0270714,0
0.0270723,0
0.0270731,0
0.0270742,0
0.0270755,0
0.0270759,0
0.0270771,0
0.0270778,0
0.027079,0
0.0270795,0
0.0270807,0
0.0270819,0
0.0270823,0
0.0270831,0
0.0270847,0
0.0270847,0
0.0270863,0
0.0270871,0
0.0270871,0
0.0270887,0
0.0270895,0
0.0270903,0
0.0270911,0
0.0270923,0
0.0270927,0
0.0270939,0
0.0270951,0
0.0270955,0
0.0270963,0
0.0270979,0
0.0270987,0
0.0270991,0
0.0271003,0
0.0271011,0
0.0271019,0
0.0271027,0
0.0271043,0
0.0271051,0
0.0271055,0
0.0271067,0
0.0271079,0
0.0271083,0
0.0271095,0
0.0271095,0
0.0271111,0
0.0271119,0
0.0271128,0
0.0271135,0
0.0271147,0
0.0271152,0
0.0271163,0
0.0271175,0
0.027118,0
0.0271192,0
0.0271204,0
0.0271208,0
0.027122,0
0.027122,0
0.0271236,0
0.0271244,0
0.0271252,0
0.027126,0
0.0271272,0
0.0271276,0
0.0271288,0
0.0271292,0
0.0271304,0
0.0271316,0
0.027132,0
0.0271337,0
0.0271344,0
0.0271349,0
0.0271361,0
0.0271372,0
0.0271377,0
0.0271389,0
0.0271401,0
0.0271405,0
0.0271417,0
0.0271429,0
0.0271433,0
0.0271445,0
0.0271453,0
0.0271461,0
0.0271469,0
0.0271481,0
0.0271485,0
0.0271497,0
0.0271501,0
0.0271513,0
0.0271525,0
0.0271525,0
0.0271537,0
0.0271549,0
0.0271561,0
0.0271565,0
0.0271577,0
0.0271582,0
0.0271594,0
0.0271605,0
0.0271605,0
0.0271617,0
0.0271629,0
0.0271634,0
0.0271646,0
0.027165,0
0.0271662,0
0.0271674,0
0.0271678,0
0.027169,0
0.0271694,0
0.0271706,0
0.0271714,0
0.0271722,0
0.027173,0
0.0271742,0
0.0271754,0
0.0271758,0
0.027177,0
0.0271778,0
0.0271786,0
0.0271794,0
0.0271803,0
0.027181,0
0.0271822,0
0.0271834,0
0.0271834,0
0.0271851,0
0.0271858,0
0.0271867,0
0.0271874,0
0.0271891,0
0.0271891,0.00395935
0.0271903,0.0010251
0.0271915,0.0010251
0.0271919,0
0.0271931,0
0.0271943,0
0.0271947,0
0.0271959,0
0.0271971,0
0.0271975,0
0.0271987,0
0.0271995,0
0.0271999,0
0.0272011,0
0.0272023,0
0.0272027,0
0.0272039,0
0.0272051,0
0.0272055,0
0.0272063,0
0.0272079,0
0.0272087,0
0.0272095,0
0.0272103,0
0.0272119,0
0.0272127,0
0.0272136,0
0.0272143,0
0.0272155,0
0.0272167,0
0.0272171,0
0.0272183,0
0.0272191,0
0.0272203,0
0.0272207,0
0.0272219,0
0.0272231,0
0.0272235,0
0.0272243,0
0.0272255,0
0.0272259,0
0.0272271,0
0.0272283,0
0.0272295,0
0.02723,0
0.0272307,0
0.0272323,0
0.0272331,0
0.0272335,0
0.0272347,0
0.0272355,0
0.0272371,0
0.0272371,0
0.0272388,0
0.0272395,0
0.0272411,0
0.0272411,0
0.0272419,0
0.0272435,0
0.0272435,0
0.0272452,0
0.0272459,0
0.0272468,0
0.0272475,0
0.0272487,0
0.0272492,0
0.0272499,0
0.0272508,0
0.0272516,0
0.0272532,0
0.0272532,0
0.0272548,0
0.0272556,0
0.0272556,0
0.0272572,0
0.027258,0
0.0272588,0
0.0272596,0
0.0272604,0
0.0272612,0
0.0272624,0
0.0272628,0
0.027264,0
0.0272652,0
0.0272656,0
0.0272668,0
0.0272673,0
0.0272685,0
0.0272696,0
0.0272701,0
0.0272713,0
0.0272725,0
0.0272729,0
0.0272741,0
0.0272753,0
0.0272757,0
0.0272769,0
0.0272781,0
0.0272785,0
0.0272797,0
0.0272809,0
0.0272813,0
0.0272821,0
0.0272837,0
0.0272837,0
0.0272853,0
0.0272861,0
0.027287,0
0.0272877,0
0.0272894,0
0.0272894,0
0.0272905,0
0.0272917,0
0.0272922,0
0.0272934,0
0.0272946,0
0.027295,0
0.0272962,0
0.0272974,0
0.0272978,0
0.027299,0
0.0273002,0
0.0273014,0
0.0273018,0
0.027303,0
0.0273042,0
0.0273042,0
0.0273058,0
0.0273066,0
0.0273082,0
0.027309,0
0.0273102,0
0.0273114,0
0.0273114,0
0.027313,0
0.0273138,0
0.027315,0
0.0273162,0
0.0273162,0
0.0273178,0
0.0273186,0
0.0273197,0
0.0273209,0
0.0273221,0
0.0273226,0
0.0273233,0
0.0273245,0
0.0273257,0
0.0273269,0
0.0273281,0
0.0273289,0
0.0273301,0
0.0273313,0
0.0273325,0
0.0273337,0
0.0273337,0
0.0273345,0
0.0273361,0
0.0273368,0
0.027338,0
0.0273392,0
0.02734,0
0.0273412,0
0.0273424,0
0.0273432,0
0.0273436,0
0.0273448,0
0.027346,0
0.0273472,0
0.027348,0
0.0273492,0
0.0273504,0
0.0273511,0
0.0273527,0
0.0273527,0
0.0273539,0
0.0273551,0
0.0273559,0
0.0273575,0
0.0273583,0
0.0273591,0
0.0273599,0
0.0273607,0
0.0273623,0
0.0273631,0
0.0273639,0
0.0273647,0
0.0273655,0
0.0273671,0
0.0273679,0
0.0273686,0
0.0273695,0
0.0273703,0
0.0273719,0
0.0273727,0
0.0273731,0
0.0273743,0
0.027375,0
0.0273767,0
0.0273774,0
0.0273779,0
0.0273791,0
0.0273798,0
0.0273815,0
0.0273822,0
0.0273831,0
0.0273838,0
0.0273846,0
0.0273862,0
0.027387,0
0.0273879,0
0.0273886,0
0.0273898,0
0.027391,0
0.027391,0
0.0273926,0
0.0273934,0
0.027395,0
0.027395,0
0.0273962,0
0.0273974,0
0.0273978,0
0.027399,0
0.0274002,0
0.0274007,0
0.0274018,0
0.027403,0
0.0274035,0
0.0274047,0
0.0274054,0
0.0274059,0
0.0274071,0
0.0274087,0
0.0274087,0
0.0274103,0
0.0274103,0
0.0274119,0
0.0274131,0
0.0274135,0
0.0274147,0
0.0274155,0
0.0274163,0
0.0274171,0
0.0274175,0
0.0274187,0
0.0274199,0
0.0274204,0
0.0274216,0
0.027422,0
0.0274232,0
0.0274244,0
0.0274248,0
0.027426,0
0.0274264,0
0.0274276,0
0.027428,0
0.0274292,0
0.0274296,0
0.0274308,0
0.0274313,0
0.0274325,0
0.0274329,0
0.0274341,0
0.0274345,0
0.0274357,0
0.0274361,0
0.0274373,0
0.0274385,0
0.0274389,0
0.0274401,0
0.0274405,0
0.0274417,0
0.0274429,0
0.0274434,0
0.0274446,0
0.0274454,0
0.0274466,0
0.027447,0
0.0274482,0
0.0274486,0
0.0274498,0
0.0274503,0
